Step,Energy,RMSD
177,-1672600.7286507282,0.0905173686410205
178,-1672600.7289377593,0.0905173686410205
179,-1672600.728696591,0.0905173686410205
180,-1672600.7421347648,0.0905173686410205
181,-1672600.7374269103,0.0905173686410205
182,-1672600.7283420153,0.0905173686410205
183,-1672600.7283074416,0.0905173686410205
184,-1672600.7369694915,0.0905173686410205
185,-1672600.7278246023,0.0905173686410205
186,-1672600.7324866846,0.0905173686410205
187,-1672600.732742629,0.0905173686410205
188,-1672600.7303088596,0.0905173686410205
189,-1672600.7308973502,0.0905173686410205
190,-1672600.7420134218,0.0905173686410205
191,-1672600.7391241987,0.0905173686410205
192,-1672600.7431610378,0.0905173686410205
193,-1672600.7438392106,0.0905173686410205
194,-1672600.7459633423,0.0905173686410205
195,-1672600.7490645759,0.0905173686410205
196,-1672600.7480135644,0.0905173686410205
197,-1672600.7357558543,0.0905173686410205
198,-1672600.7410391907,0.0905173686410205
199,-1672600.786419187,0.0905173686410205
200,-1672600.741900732,0.0905173686410205
201,-1672600.7457936245,0.014615547578324667
202,-1672600.7393849648,0.014615547578324667
203,-1672600.7286213245,0.014615547578324667
204,-1672600.7330772658,0.014615547578324667
205,-1672600.718788858,0.014615547578324667
206,-1672600.7222855536,0.014615547578324667
207,-1672600.723884831,0.014615547578324667
208,-1672600.7167775496,0.014615547578324667
209,-1672600.7227346215,0.014615547578324667
210,-1672600.7203631345,0.014615547578324667
211,-1672600.7301834943,0.014615547578324667
212,-1672600.7252177412,0.014615547578324667
213,-1672600.7298890206,0.014615547578324667
214,-1672600.7362939455,0.014615547578324667
215,-1672600.7333072743,0.014615547578324667
216,-1672600.7334468064,0.014615547578324667
217,-1672600.7342665624,0.014615547578324667
218,-1672600.7380331424,0.014615547578324667
219,-1672600.733651307,0.014615547578324667
220,-1672600.73129782,0.014615547578324667
221,-1672600.728959214,0.014615547578324667
222,-1672600.7348326903,0.014615547578324667
223,-1672600.7406481742,0.014615547578324667
224,-1672600.7266150464,0.014615547578324667
225,-1672600.7330395742,0.014615547578324667
226,-1672600.7351028393,0.014615547578324667
227,-1672600.7275859236,0.014615547578324667
228,-1672600.7324956625,0.014615547578324667
229,-1672600.7421383364,0.014615547578324667
230,-1672600.733204199,0.014615547578324667
231,-1672600.7426227431,0.014615547578324667
232,-1672600.7355271077,0.014615547578324667
233,-1672600.7363232672,0.014615547578324667
234,-1672600.736137732,0.014615547578324667
235,-1672600.7391402032,0.014615547578324667
236,-1672600.7414694931,0.014615547578324667
237,-1672600.744735223,0.014615547578324667
238,-1672600.7484101632,0.014615547578324667
239,-1672600.7469284548,0.014615547578324667
240,-1672600.7442309102,0.014615547578324667
241,-1672600.7375157182,0.014615547578324667
242,-1672600.7350056958,0.014615547578324667
243,-1672600.7372686614,0.014615547578324667
244,-1672600.7243969543,0.014615547578324667
245,-1672600.7253345125,0.014615547578324667
246,-1672600.7229132422,0.014615547578324667
247,-1672600.7208192658,0.014615547578324667
248,-1672600.7374358387,0.014615547578324667
249,-1672600.7408071621,0.014615547578324667
250,-1672600.73977223,0.014615547578324667
251,-1672600.7349669845,0.013579019335110538
252,-1672600.7361265284,0.013579019335110538
253,-1672600.7373077576,0.013579019335110538
254,-1672600.7459142595,0.013579019335110538
255,-1672600.7423368609,0.013579019335110538
256,-1672600.7431701617,0.013579019335110538
257,-1672600.7641039465,0.013579019335110538
258,-1672600.7336844683,0.013579019335110538
259,-1672600.733859537,0.013579019335110538
260,-1672600.729595642,0.013579019335110538
261,-1672600.7321186403,0.013579019335110538
262,-1672600.7306397082,0.013579019335110538
263,-1672600.737530629,0.013579019335110538
264,-1672600.7341608254,0.013579019335110538
265,-1672600.7351542679,0.013579019335110538
266,-1672600.7332535863,0.013579019335110538
267,-1672600.7352184737,0.013579019335110538
268,-1672600.740800592,0.013579019335110538
269,-1672600.7375287493,0.013579019335110538
270,-1672600.7386559006,0.013579019335110538
271,-1672600.7433226455,0.013579019335110538
272,-1672600.7967109233,0.013579019335110538
273,-1672600.7718695702,0.013579019335110538
274,-1672600.7322434627,0.013579019335110538
275,-1672600.726564737,0.013579019335110538
276,-1672600.7267287532,0.013579019335110538
277,-1672600.7308797708,0.013579019335110538
278,-1672600.7221385292,0.013579019335110538
279,-1672600.717623306,0.013579019335110538
280,-1672600.7193889066,0.013579019335110538
281,-1672600.7189798541,0.013579019335110538
282,-1672600.75372027,0.013579019335110538
283,-1672600.7209717948,0.013579019335110538
284,-1672600.7645598834,0.013579019335110538
285,-1672600.724783317,0.013579019335110538
286,-1672600.7225559524,0.013579019335110538
287,-1672600.718565801,0.013579019335110538
288,-1672600.722663089,0.013579019335110538
289,-1672600.7236539288,0.013579019335110538
290,-1672600.718364674,0.013579019335110538
291,-1672600.7209801916,0.013579019335110538
292,-1672600.738828518,0.013579019335110538
293,-1672600.727305781,0.013579019335110538
294,-1672600.728297173,0.013579019335110538
295,-1672600.7239097557,0.013579019335110538
296,-1672600.7351755064,0.013579019335110538
297,-1672600.7422187843,0.013579019335110538
298,-1672600.7378032892,0.013579019335110538
299,-1672600.737499702,0.013579019335110538
300,-1672600.7339797965,0.013579019335110538
301,-1672600.7341978676,0.013400980904488572
302,-1672600.7386045135,0.013400980904488572
303,-1672600.7444280174,0.013400980904488572
304,-1672600.7471955954,0.013400980904488572
305,-1672600.7395649292,0.013400980904488572
306,-1672600.7360185129,0.013400980904488572
307,-1672600.7531212054,0.013400980904488572
308,-1672600.7592061681,0.013400980904488572
309,-1672600.7549891176,0.013400980904488572
310,-1672600.7302168582,0.013400980904488572
311,-1672600.722077498,0.013400980904488572
312,-1672600.7224860187,0.013400980904488572
313,-1672600.737703588,0.013400980904488572
314,-1672600.7334152965,0.013400980904488572
315,-1672600.7324267288,0.013400980904488572
316,-1672600.730823211,0.013400980904488572
317,-1672600.72522899,0.013400980904488572
318,-1672600.726818943,0.013400980904488572
319,-1672600.7670593716,0.013400980904488572
320,-1672600.7356930433,0.013400980904488572
321,-1672600.805409724,0.013400980904488572
322,-1672600.7455034077,0.013400980904488572
323,-1672600.7733274188,0.013400980904488572
324,-1672600.7656851325,0.013400980904488572
325,-1672600.727034189,0.013400980904488572
326,-1672600.7215012964,0.013400980904488572
327,-1672600.7240471016,0.013400980904488572
328,-1672600.7278073567,0.013400980904488572
329,-1672600.7329549196,0.013400980904488572
330,-1672600.7289900328,0.013400980904488572
331,-1672600.7372006893,0.013400980904488572
332,-1672600.7400317383,0.013400980904488572
333,-1672600.7410511319,0.013400980904488572
334,-1672600.7349375747,0.013400980904488572
335,-1672600.7282339889,0.013400980904488572
336,-1672600.7312992502,0.013400980904488572
337,-1672600.7307980224,0.013400980904488572
338,-1672600.729076083,0.013400980904488572
339,-1672600.7230714692,0.013400980904488572
340,-1672600.7200610351,0.013400980904488572
341,-1672600.7272854636,0.013400980904488572
342,-1672600.7222638796,0.013400980904488572
343,-1672600.726657668,0.013400980904488572
344,-1672600.7209042793,0.013400980904488572
345,-1672600.7190129522,0.013400980904488572
346,-1672600.730325252,0.013400980904488572
347,-1672600.720715357,0.013400980904488572
348,-1672600.7160873439,0.013400980904488572
349,-1672600.7116309432,0.013400980904488572
350,-1672600.7123965942,0.013400980904488572
351,-1672600.7103655636,0.047089622320571595
352,-1672600.7238776507,0.047089622320571595
353,-1672600.725172128,0.047089622320571595
354,-1672600.7301191576,0.047089622320571595
355,-1672600.7347887666,0.047089622320571595
356,-1672600.731190017,0.047089622320571595
357,-1672600.7379207506,0.047089622320571595
358,-1672600.7357106472,0.047089622320571595
359,-1672600.7407918037,0.047089622320571595
360,-1672600.7357383908,0.047089622320571595
361,-1672600.7320336075,0.047089622320571595
362,-1672600.7330369318,0.047089622320571595
363,-1672600.7266679725,0.047089622320571595
364,-1672600.72103514,0.047089622320571595
365,-1672600.729450501,0.047089622320571595
366,-1672600.7366978237,0.047089622320571595
367,-1672600.7377313673,0.047089622320571595
368,-1672600.7445862847,0.047089622320571595
369,-1672600.7900660622,0.047089622320571595
370,-1672600.7367031465,0.047089622320571595
371,-1672600.7724882693,0.047089622320571595
372,-1672600.7551455984,0.047089622320571595
373,-1672600.7511202423,0.047089622320571595
374,-1672600.7254198755,0.047089622320571595
375,-1672600.7244720708,0.047089622320571595
376,-1672600.724679595,0.047089622320571595
377,-1672600.728053524,0.047089622320571595
378,-1672600.7269853267,0.047089622320571595
379,-1672600.7257016974,0.047089622320571595
380,-1672600.7229485442,0.047089622320571595
381,-1672600.7346959293,0.047089622320571595
382,-1672600.732246974,0.047089622320571595
383,-1672600.7286682036,0.047089622320571595
384,-1672600.7271451144,0.047089622320571595
385,-1672600.7259402731,0.047089622320571595
386,-1672600.7235694272,0.047089622320571595
387,-1672600.7154928711,0.047089622320571595
388,-1672600.7092676726,0.047089622320571595
389,-1672600.7225251542,0.047089622320571595
390,-1672600.7153107424,0.047089622320571595
391,-1672600.7236072316,0.047089622320571595
392,-1672600.7890498186,0.047089622320571595
393,-1672600.798091661,0.047089622320571595
394,-1672600.739281074,0.047089622320571595
395,-1672600.7380572823,0.047089622320571595
396,-1672600.737755627,0.047089622320571595
397,-1672600.7352690229,0.047089622320571595
398,-1672600.7642816107,0.047089622320571595
399,-1672600.748555931,0.047089622320571595
400,-1672600.74025847,0.047089622320571595
401,-1672600.7245742802,0.015104663763534011
402,-1672600.799660555,0.015104663763534011
403,-1672600.7126474543,0.015104663763534011
404,-1672600.7108654003,0.015104663763534011
405,-1672600.7199735444,0.015104663763534011
406,-1672600.7323617411,0.015104663763534011
407,-1672600.72222268,0.015104663763534011
408,-1672600.715914315,0.015104663763534011
409,-1672600.772582164,0.015104663763534011
410,-1672600.7269575961,0.015104663763534011
411,-1672600.7481596908,0.015104663763534011
412,-1672600.7311546009,0.015104663763534011
413,-1672600.743913429,0.015104663763534011
414,-1672600.7511539888,0.015104663763534011
415,-1672600.7492981309,0.015104663763534011
416,-1672600.747617126,0.015104663763534011
417,-1672600.7397351526,0.015104663763534011
418,-1672600.7408695356,0.015104663763534011
419,-1672600.7389243825,0.015104663763534011
420,-1672600.7352614142,0.015104663763534011
421,-1672600.7329300398,0.015104663763534011
422,-1672600.7374528884,0.015104663763534011
423,-1672600.7410954472,0.015104663763534011
424,-1672600.740025094,0.015104663763534011
425,-1672600.7431444046,0.015104663763534011
426,-1672600.74000232,0.015104663763534011
427,-1672600.7462289429,0.015104663763534011
428,-1672600.7824334232,0.015104663763534011
429,-1672600.747846801,0.015104663763534011
430,-1672600.7471620082,0.015104663763534011
431,-1672600.7521252318,0.015104663763534011
432,-1672600.7492100291,0.015104663763534011
433,-1672600.746555216,0.015104663763534011
434,-1672600.7525376768,0.015104663763534011
435,-1672600.7457393755,0.015104663763534011
436,-1672600.7448454662,0.015104663763534011
437,-1672600.7525085453,0.015104663763534011
438,-1672600.7409951726,0.015104663763534011
439,-1672600.743602157,0.015104663763534011
440,-1672600.7445909926,0.015104663763534011
441,-1672600.7460768463,0.015104663763534011
442,-1672600.740645424,0.015104663763534011
443,-1672600.7371688264,0.015104663763534011
444,-1672600.732487607,0.015104663763534011
445,-1672600.7379596194,0.015104663763534011
446,-1672600.7642856669,0.015104663763534011
447,-1672600.7403130012,0.015104663763534011
448,-1672600.7421859023,0.015104663763534011
449,-1672600.7333135335,0.015104663763534011
450,-1672600.7360012517,0.015104663763534011
451,-1672600.7333739502,0.01774885891436419
452,-1672600.7395990936,0.01774885891436419
453,-1672600.7323396155,0.01774885891436419
454,-1672600.746051894,0.01774885891436419
455,-1672600.7476078253,0.01774885891436419
456,-1672600.7431557074,0.01774885891436419
457,-1672600.7431638115,0.01774885891436419
458,-1672600.7382024028,0.01774885891436419
459,-1672600.7375841066,0.01774885891436419
460,-1672600.7393238025,0.01774885891436419
461,-1672600.7418725942,0.01774885891436419
462,-1672600.744037522,0.01774885891436419
463,-1672600.731448437,0.01774885891436419
464,-1672600.7552386401,0.01774885891436419
465,-1672600.7904803846,0.01774885891436419
466,-1672600.7458205018,0.01774885891436419
467,-1672600.7430510311,0.01774885891436419
468,-1672600.7370896102,0.01774885891436419
469,-1672600.7344069523,0.01774885891436419
470,-1672600.736436548,0.01774885891436419
471,-1672600.7285223012,0.01774885891436419
472,-1672600.7291622828,0.01774885891436419
473,-1672600.736350795,0.01774885891436419
474,-1672600.7374336834,0.01774885891436419
475,-1672600.7387602818,0.01774885891436419
476,-1672600.7399552355,0.01774885891436419
477,-1672600.7383814536,0.01774885891436419
478,-1672600.7344722464,0.01774885891436419
479,-1672600.7305705256,0.01774885891436419
480,-1672600.733737192,0.01774885891436419
481,-1672600.7455259012,0.01774885891436419
482,-1672600.7424372372,0.01774885891436419
483,-1672600.7361978292,0.01774885891436419
484,-1672600.7310664144,0.01774885891436419
485,-1672600.7320798656,0.01774885891436419
486,-1672600.7411374184,0.01774885891436419
487,-1672600.7329332503,0.01774885891436419
488,-1672600.7383622327,0.01774885891436419
489,-1672600.7326392692,0.01774885891436419
490,-1672600.7323754183,0.01774885891436419
491,-1672600.735758561,0.01774885891436419
492,-1672600.7445312475,0.01774885891436419
493,-1672600.7399003517,0.01774885891436419
494,-1672600.7331435815,0.01774885891436419
495,-1672600.733314573,0.01774885891436419
496,-1672600.7248772464,0.01774885891436419
497,-1672600.7324926525,0.01774885891436419
498,-1672600.729980692,0.01774885891436419
499,-1672600.727965677,0.01774885891436419
500,-1672600.7210526734,0.01774885891436419
501,-1672600.7249079302,0.013940298286247627
502,-1672600.72465172,0.013940298286247627
503,-1672600.7315280237,0.013940298286247627
504,-1672600.720264236,0.013940298286247627
505,-1672600.7269182066,0.013940298286247627
506,-1672600.733301306,0.013940298286247627
507,-1672600.7368711433,0.013940298286247627
508,-1672600.7299482878,0.013940298286247627
509,-1672600.7340170145,0.013940298286247627
510,-1672600.7412043535,0.013940298286247627
511,-1672600.7460876924,0.013940298286247627
512,-1672600.746863759,0.013940298286247627
513,-1672600.7423341724,0.013940298286247627
514,-1672600.7393372832,0.013940298286247627
515,-1672600.7496379486,0.013940298286247627
516,-1672600.746463817,0.013940298286247627
517,-1672600.7523792419,0.013940298286247627
518,-1672600.7463492216,0.013940298286247627
519,-1672600.7442621603,0.013940298286247627
520,-1672600.7372572431,0.013940298286247627
521,-1672600.7265425408,0.013940298286247627
522,-1672600.7329604141,0.013940298286247627
523,-1672600.72844547,0.013940298286247627
524,-1672600.7204852225,0.013940298286247627
525,-1672600.7244490765,0.013940298286247627
526,-1672600.7545882573,0.013940298286247627
527,-1672600.7309380588,0.013940298286247627
528,-1672600.7384118882,0.013940298286247627
529,-1672600.7444667323,0.013940298286247627
530,-1672600.7395290446,0.013940298286247627
531,-1672600.7369889647,0.013940298286247627
532,-1672600.740598822,0.013940298286247627
533,-1672600.7363675325,0.013940298286247627
534,-1672600.7366826963,0.013940298286247627
535,-1672600.7322974063,0.013940298286247627
536,-1672600.7324647324,0.013940298286247627
537,-1672600.7297067672,0.013940298286247627
538,-1672600.7160449284,0.013940298286247627
539,-1672600.7033145858,0.013940298286247627
540,-1672600.7000940538,0.013940298286247627
541,-1672600.7144562153,0.013940298286247627
542,-1672600.7229162185,0.013940298286247627
543,-1672600.7188915692,0.013940298286247627
544,-1672600.7177945497,0.013940298286247627
545,-1672600.7127250948,0.013940298286247627
546,-1672600.7123735808,0.013940298286247627
547,-1672600.7062131462,0.013940298286247627
548,-1672600.7163714916,0.013940298286247627
549,-1672600.7202511574,0.013940298286247627
550,-1672600.7167259804,0.013940298286247627
551,-1672600.7239749762,0.01271384772553011
552,-1672600.7297762109,0.01271384772553011
553,-1672600.764093554,0.01271384772553011
554,-1672600.7142944285,0.01271384772553011
555,-1672600.7111519661,0.01271384772553011
556,-1672600.710648865,0.01271384772553011
557,-1672600.7110263512,0.01271384772553011
558,-1672600.714864019,0.01271384772553011
559,-1672600.7220449757,0.01271384772553011
560,-1672600.7255609941,0.01271384772553011
561,-1672600.7118375495,0.01271384772553011
562,-1672600.7135491753,0.01271384772553011
563,-1672600.7174208853,0.01271384772553011
564,-1672600.7161688611,0.01271384772553011
565,-1672600.7112115459,0.01271384772553011
566,-1672600.6986954084,0.01271384772553011
567,-1672600.7089450778,0.01271384772553011
568,-1672600.755079125,0.01271384772553011
569,-1672600.716358569,0.01271384772553011
570,-1672600.7171331893,0.01271384772553011
571,-1672600.7170568674,0.01271384772553011
572,-1672600.7190770395,0.01271384772553011
573,-1672600.7196535093,0.01271384772553011
574,-1672600.7215054547,0.01271384772553011
575,-1672600.7255442634,0.01271384772553011
576,-1672600.72237779,0.01271384772553011
577,-1672600.7159589927,0.01271384772553011
578,-1672600.7211447496,0.01271384772553011
579,-1672600.7136645226,0.01271384772553011
580,-1672600.7071222465,0.01271384772553011
581,-1672600.7114394275,0.01271384772553011
582,-1672600.7150463685,0.01271384772553011
583,-1672600.7103886362,0.01271384772553011
584,-1672600.7103171414,0.01271384772553011
585,-1672600.7016274899,0.01271384772553011
586,-1672600.70669094,0.01271384772553011
587,-1672600.713533684,0.01271384772553011
588,-1672600.7673292826,0.01271384772553011
589,-1672600.765005599,0.01271384772553011
590,-1672600.7599067104,0.01271384772553011
591,-1672600.7467096725,0.01271384772553011
592,-1672600.7289723195,0.01271384772553011
593,-1672600.7187128614,0.01271384772553011
594,-1672600.7234831464,0.01271384772553011
595,-1672600.7195914069,0.01271384772553011
596,-1672600.7231540752,0.01271384772553011
597,-1672600.735244735,0.01271384772553011
598,-1672600.7303242327,0.01271384772553011
599,-1672600.7356323758,0.01271384772553011
600,-1672600.730442747,0.01271384772553011
601,-1672600.7334219085,0.013153880349471458
602,-1672600.7363740813,0.013153880349471458
603,-1672600.735550509,0.013153880349471458
604,-1672600.7409700002,0.013153880349471458
605,-1672600.7381881322,0.013153880349471458
606,-1672600.7408948655,0.013153880349471458
607,-1672600.7429789254,0.013153880349471458
608,-1672600.73510546,0.013153880349471458
609,-1672600.7391960998,0.013153880349471458
610,-1672600.743225278,0.013153880349471458
611,-1672600.7459291865,0.013153880349471458
612,-1672600.7399691215,0.013153880349471458
613,-1672600.740218971,0.013153880349471458
614,-1672600.7669140173,0.013153880349471458
615,-1672600.7692632882,0.013153880349471458
616,-1672600.7260989845,0.013153880349471458
617,-1672600.7269861395,0.013153880349471458
618,-1672600.7284117148,0.013153880349471458
619,-1672600.7223766479,0.013153880349471458
620,-1672600.723659384,0.013153880349471458
621,-1672600.7337937877,0.013153880349471458
622,-1672600.7271219217,0.013153880349471458
623,-1672600.7244540115,0.013153880349471458
624,-1672600.7264015628,0.013153880349471458
625,-1672600.7309046937,0.013153880349471458
626,-1672600.7346968227,0.013153880349471458
627,-1672600.7331364283,0.013153880349471458
628,-1672600.7365666896,0.013153880349471458
629,-1672600.7360145955,0.013153880349471458
630,-1672600.7377830062,0.013153880349471458
631,-1672600.7420599337,0.013153880349471458
632,-1672600.7432343918,0.013153880349471458
633,-1672600.7472069424,0.013153880349471458
634,-1672600.741565097,0.013153880349471458
635,-1672600.7327992774,0.013153880349471458
636,-1672600.749056568,0.013153880349471458
637,-1672600.7682649754,0.013153880349471458
638,-1672600.762006826,0.013153880349471458
639,-1672600.7127345074,0.013153880349471458
640,-1672600.7049826593,0.013153880349471458
641,-1672600.7056590023,0.013153880349471458
642,-1672600.7112577711,0.013153880349471458
643,-1672600.6946177282,0.013153880349471458
644,-1672600.6859006227,0.013153880349471458
645,-1672600.6980451338,0.013153880349471458
646,-1672600.6944280104,0.013153880349471458
647,-1672600.694311208,0.013153880349471458
648,-1672600.6833482392,0.013153880349471458
649,-1672600.6602752113,0.013153880349471458
650,-1672600.6789120114,0.013153880349471458
651,-1672600.6858042807,0.07560028409740176
652,-1672600.7285349818,0.07560028409740176
653,-1672600.6940209423,0.07560028409740176
654,-1672600.7425719933,0.07560028409740176
655,-1672600.7045707696,0.07560028409740176
656,-1672600.7425030428,0.07560028409740176
657,-1672600.70676718,0.07560028409740176
658,-1672600.7787715662,0.07560028409740176
659,-1672600.7178064464,0.07560028409740176
660,-1672600.7071874803,0.07560028409740176
661,-1672600.717689934,0.07560028409740176
662,-1672600.7188296714,0.07560028409740176
663,-1672600.7291843414,0.07560028409740176
664,-1672600.726519609,0.07560028409740176
665,-1672600.7310450382,0.07560028409740176
666,-1672600.7238312364,0.07560028409740176
667,-1672600.7337822223,0.07560028409740176
668,-1672600.731227759,0.07560028409740176
669,-1672600.7400856721,0.07560028409740176
670,-1672600.7402006648,0.07560028409740176
