DFT,MACE,num_al
-1031744.826783,-1031744.2354049536,41
-1031744.832509,-1031744.2341153296,41
-1031740.486749,-1031744.1209774761,41
-1031742.108642,-1031744.1509281105,41
-1031744.810394,-1031744.2121168189,41
-1031744.822435,-1031744.2132115988,41
-1031744.826592,-1031744.2135052417,41
-1031744.832752,-1031744.2137530209,41
-1031744.837102,-1031744.2140474454,41
-1031744.835434,-1031744.2140474436,41
-1031744.824816,-1031744.2141709074,41
-1031744.837241,-1031744.2141814388,41
-1031744.838739,-1031744.2144419905,41
-1031744.840183,-1031744.2145501754,41
-1031743.811739,-1031744.1875383673,41
-1031744.840937,-1031744.2147847102,41
-1031744.841734,-1031744.2148368654,41
-1031744.842106,-1031744.2148483697,41
-1031744.842493,-1031744.2148460471,41
-1031744.842809,-1031744.2148665827,41
-1031744.842974,-1031744.2148865612,41
-1031744.843157,-1031744.2149150551,41
-1031744.843238,-1031744.2149078952,41
-1031744.843353,-1031744.2149136853,41
-1031744.843451,-1031744.2149449695,41
-1031744.123536,-1031744.1937403932,41
-1031744.843491,-1031744.214975112,41
-1031744.843574,-1031744.2150094963,41
-1031744.843636,-1031744.2150438554,41
-1031744.843661,-1031744.2150774713,41
-1031744.843673,-1031744.2151141504,41
-1031744.835434,-1031744.2140474454,41
-1031744.824816,-1031744.2141709074,41
-1031744.837241,-1031744.2141814388,41
-1031744.838739,-1031744.2144419905,41
-1031744.840183,-1031744.2145501754,41
-1031744.303858,-1031744.1962903244,41
-1031744.840937,-1031744.2147847102,41
-1031744.841734,-1031744.2148368636,41
-1031744.842106,-1031744.2148483717,41
-1031744.842493,-1031744.2148460471,41
-1031744.842809,-1031744.2148665845,41
-1031744.842974,-1031744.214886563,41
-1031744.843157,-1031744.2149150532,41
-1031744.843238,-1031744.2149078952,41
-1031744.843353,-1031744.2149136853,41
-1031744.843451,-1031744.2149449695,41
-1031744.421595,-1031744.1975776133,41
-1031744.843491,-1031744.2149751139,41
-1031744.843574,-1031744.2150094963,41
-1031744.843636,-1031744.2150438572,41
-1031744.843661,-1031744.2150774713,41
-1031744.843673,-1031744.2151141522,41
-1031744.845326,-1031744.2151241128,41
-1031744.616257,-1031744.2036619793,41
-1031744.722976,-1031744.2077674157,41
-1031744.748399,-1031744.2098393455,41
-1031744.792599,-1031744.2109892216,41
-1031740.101506,-1031744.1112610876,41
-1031742.015783,-1031744.1511157404,41
-1031744.876346,-1031744.2209361716,41
-1031744.910102,-1031744.2213633402,41
-1031744.92629,-1031744.2218614299,41
-1031744.934955,-1031744.2220625557,41
-1031744.942079,-1031744.2220988814,41
-1031744.945625,-1031744.2218876223,41
-1031744.948611,-1031744.2216296368,41
-1031744.950012,-1031744.2216768278,41
-1031744.922519,-1031744.2216768278,41
-1031744.892052,-1031744.2211531528,41
-1031742.021243,-1031744.1511157404,41
-1031744.923396,-1031744.221700999,41
-1031744.923965,-1031744.2217039395,41
-1031744.924098,-1031744.2216829521,41
-1031744.924451,-1031744.2216986938,41
-1031744.924797,-1031744.2217081994,41
-1031744.924971,-1031744.2217053964,41
-1031744.925049,-1031744.2217080785,41
-1031744.925115,-1031744.2217095088,41
-1031744.925178,-1031744.2216919825,41
-1031744.925231,-1031744.2216711958,41
-1031743.309182,-1031744.1819468772,41
-1031744.925278,-1031744.2216689248,41
-1031744.925306,-1031744.2216610337,41
-1031744.925066,-1031744.2216613921,41
-1031743.311402,-1031744.1822826993,41
-1031743.450562,-1031744.1804393227,41
-1031744.062719,-1031744.1888956703,41
-1031744.559427,-1031744.206738179,41
-1031744.746091,-1031744.2186455613,41
-1031744.875139,-1031744.2212285497,41
-1077515.728238,-1077519.600611087,40
-1077517.104584,-1077519.6227765027,40
-1077520.303286,-1077519.685475943,40
-1077520.328877,-1077519.686353059,40
-1077520.345095,-1077519.688162264,40
-1077520.354932,-1077519.6887876594,40
-1077520.365226,-1077519.6891110863,40
-1077520.369688,-1077519.6893220346,40
-1077520.359379,-1077519.6893220346,40
-1077520.333398,-1077519.6882874414,40
-1077520.360698,-1077519.6892244876,40
-1077520.361164,-1077519.6890899155,40
-1077518.575165,-1077519.650643394,40
-1077520.361738,-1077519.6890811156,40
-1077520.362257,-1077519.689048376,40
-1077520.362534,-1077519.6890203643,40
-1077520.362968,-1077519.689027079,40
-1077520.363342,-1077519.6890459566,40
-1077520.363482,-1077519.6891207,40
-1077520.363665,-1077519.689127006,40
-1077520.363719,-1077519.689126449,40
-1077520.363808,-1077519.6891263511,40
-1077520.3639,-1077519.6890919632,40
-1077518.847951,-1077519.6568848973,40
-1077520.363968,-1077519.6890540759,40
-1077520.364034,-1077519.6890239601,40
-1077520.36408,-1077519.688992612,40
-1077520.364091,-1077519.6889659055,40
-1077520.363168,-1077519.6889681206,40
-1077519.300252,-1077519.6673833637,40
-1077519.742597,-1077519.679672202,40
-1077519.944154,-1077519.6826234842,40
-1077519.990007,-1077519.6800944854,40
-1077520.102178,-1077519.6820997286,40
-1077520.251735,-1077519.6851967706,40
-1077515.622526,-1077519.5872750406,40
-1077516.992774,-1077519.6151583306,40
-1077520.376328,-1077519.6864755738,40
-1077520.377262,-1077519.6865332362,40
-1077520.387905,-1077519.6867593466,40
-1077520.401202,-1077519.6865811667,40
-1077520.410846,-1077519.6861336785,40
-1077520.413459,-1077519.6859502194,40
-1077520.400614,-1077519.6859502175,40
-1077520.381172,-1077519.6855472527,40
-1077520.403844,-1077519.6860184777,40
-1077520.404388,-1077519.6860103474,40
-1077518.663144,-1077519.6471772606,40
-1077520.404531,-1077519.6859808695,40
-1077520.404779,-1077519.6859796431,40
-1077520.405101,-1077519.6859808473,40
-1077520.405372,-1077519.6859859035,40
-1077520.405428,-1077519.6859857251,40
-1077518.672541,-1077519.6455653093,40
-1077519.139463,-1077519.6573834273,40
-1077519.69823,-1077519.672087742,40
-1077520.033188,-1077519.6797310896,40
-1077520.124558,-1077519.6819934014,40
-1077520.27384,-1077519.6849013644,40
-1077520.332894,-1077519.6855680235,40
-1077515.13174,-1077519.5748434733,40
-1077517.181221,-1077519.6140497907,40
-1077520.341835,-1077519.6777810596,40
-1077520.3568,-1077519.6780967938,40
-1077520.365857,-1077519.6785236897,40
-1077520.370531,-1077519.6786485775,40
-1077520.373262,-1077519.6785353154,40
-1077520.374362,-1077519.678172492,40
-1077520.375162,-1077519.6781173542,40
-1077520.376315,-1077519.6780623242,40
-1077520.345335,-1077519.6780623242,40
-1077520.313343,-1077519.6777368435,40
-1077517.185994,-1077519.614049789,40
-1077520.345979,-1077519.678135793,40
-1077520.346459,-1077519.678155722,40
-1077520.346787,-1077519.6782112042,40
-1077520.347182,-1077519.6782658305,40
-1077520.347308,-1077519.678270078,40
-1077520.347279,-1077519.6782700797,40
-1077520.320496,-1077519.6781176429,40
-1077520.34579,-1077519.6782570812,40
-1077520.34744,-1077519.678271931,40
-1077520.347499,-1077519.6782924102,40
-1077518.602,-1077519.6424073977,40
-1077520.347556,-1077519.6783241024,40
-1077520.347568,-1077519.678340771,40
-1077520.347747,-1077519.6783483378,40
-1077519.350612,-1077519.6563505265,40
-1077519.907695,-1077519.6682830227,40
-1077520.07279,-1077519.6713434663,40
-1077520.241363,-1077519.6748831721,40
-1077520.300061,-1077519.676728958,40
-1077520.32086,-1077519.6772851483,40
-1123290.894937,-1123295.0194132654,39
-1123292.54725,-1123295.0507373284,39
-1123295.739744,-1123295.1165206672,39
-1123295.762168,-1123295.1173633023,39
-1123295.778017,-1123295.1181278594,39
-1123295.785157,-1123295.1187249532,39
-1123295.787401,-1123295.1189170135,39
-1123295.789111,-1123295.118759556,39
-1123295.790114,-1123295.1188156868,39
-1123295.779699,-1123295.1188156847,39
-1123295.75436,-1123295.1180789645,39
-1123295.78082,-1123295.1187982443,39
-1123294.280677,-1123295.082155369,39
-1123295.781095,-1123295.1187723617,39
-1123295.781355,-1123295.1187418008,39
-1123295.7818,-1123295.1187540912,39
-1123295.781945,-1123295.118777208,39
-1123295.782082,-1123295.1188298187,39
-1123295.782712,-1123295.118887865,39
-1123295.782852,-1123295.118958288,39
-1123295.783557,-1123295.1189964102,39
-1123295.78295,-1123295.119007827,39
-1123294.602009,-1123295.093225106,39
-1123294.973135,-1123295.101876881,39
-1123295.232132,-1123295.1074619743,39
-1123295.468771,-1123295.1128714224,39
-1123295.621473,-1123295.115793643,39
-1123295.711559,-1123295.117123925,39
-1123295.713119,-1123295.1161920142,39
-1123290.726042,-1123295.0257008309,39
-1123292.345875,-1123295.0511753235,39
-1123295.890923,-1123295.1214424716,39
-1123295.904117,-1123295.1218161765,39
-1123295.912307,-1123295.1220224556,39
-1123295.91534,-1123295.1222183113,39
-1123295.902349,-1123295.1222183094,39
-1123295.881761,-1123295.1216989057,39
-1123295.904497,-1123295.1222433406,39
-1123295.905864,-1123295.122302216,39
-1123295.906915,-1123295.1223826057,39
-1123295.908033,-1123295.1224052436,39
-1123294.215535,-1123295.0855188847,39
-1123295.908521,-1123295.122512949,39
-1123295.909043,-1123295.1225450034,39
-1123295.909514,-1123295.1225742735,39
-1123295.909886,-1123295.1226299924,39
-1123295.910235,-1123295.12267933,39
-1123295.910565,-1123295.1227310516,39
-1123295.910814,-1123295.1227901531,39
-1123295.911038,-1123295.1228501124,39
-1123295.911322,-1123295.1229213034,39
-1123295.911511,-1123295.1229827104,39
-1123294.637715,-1123295.0959627938,39
-1123295.911736,-1123295.1230499325,39
-1123295.91194,-1123295.1231130913,39
-1123295.912113,-1123295.1231985458,39
-1123295.912187,-1123295.123280958,39
-1123295.912309,-1123295.1232944974,39
-1123295.902349,-1123295.1222183094,39
-1123295.881761,-1123295.1216989057,39
-1123295.904497,-1123295.1222433425,39
-1123295.905864,-1123295.122302216,39
-1123295.906915,-1123295.1223826057,39
-1123295.232528,-1123295.1072971453,39
-1123295.908033,-1123295.1224052436,39
-1123295.908521,-1123295.122512949,39
-1123295.909043,-1123295.1225450034,39
-1123295.909514,-1123295.1225742754,39
-1123295.909886,-1123295.1226299924,39
-1123295.910235,-1123295.12267933,39
-1123295.910565,-1123295.1227310498,39
-1123295.910814,-1123295.122790153,39
-1123295.911038,-1123295.1228501105,39
-1123295.911322,-1123295.1229213034,39
-1123295.453032,-1123295.1129596229,39
-1123295.911511,-1123295.1229827104,39
-1123295.911736,-1123295.1230499323,39
-1123295.91194,-1123295.1231130932,39
-1123295.912113,-1123295.123198544,39
-1123295.912187,-1123295.12328096,39
-1123295.912309,-1123295.1232944992,39
-1123295.909973,-1123295.1232944992,39
-1123295.891081,-1123295.1228443612,39
-1123295.909089,-1123295.1232927695,39
-1123295.910111,-1123295.1233058607,39
-1123295.681763,-1123295.11701503,39
-1123295.910173,-1123295.1233288413,39
-1123295.910264,-1123295.1233585398,39
-1123295.910351,-1123295.1233921447,39
-1123295.910426,-1123295.1234311303,39
-1123295.910497,-1123295.1234682943,39
-1123295.91056,-1123295.1235059332,39
-1123295.910606,-1123295.1235419838,39
-1123295.910642,-1123295.123553622,39
-1123295.910686,-1123295.1235871166,39
-1123295.910754,-1123295.1236054942,39
-1123295.75942,-1123295.1189286078,39
-1123295.910759,-1123295.1236261504,39
-1123295.911207,-1123295.123636213,39
-1123295.845346,-1123295.1204504506,39
-1123295.884101,-1123295.1212230003,39
-1123290.984597,-1123295.0580686945,39
-1123292.655422,-1123295.0859810424,39
-1123295.821356,-1123295.1478205803,39
-1123295.848526,-1123295.1488343393,39
-1123295.85548,-1123295.1490261646,39
-1123295.866186,-1123295.1491495399,39
-1123295.873613,-1123295.149031301,39
-1123295.878082,-1123295.148902662,39
-1123295.862465,-1123295.1489026602,39
-1123295.841706,-1123295.148078691,39
-1123295.865678,-1123295.1488792063,39
-1123295.866117,-1123295.1485820403,39
-1123294.556547,-1123295.1216262644,39
-1123295.866818,-1123295.1485660628,39
-1123295.867542,-1123295.1485544178,39
-1123295.867932,-1123295.1485542986,39
-1123295.868156,-1123295.1485158124,39
-1123295.868212,-1123295.1484682139,39
-1123295.868354,-1123295.1484505238,39
-1123295.868485,-1123295.148415899,39
-1123295.868533,-1123295.14836021,39
-1123295.866848,-1123295.1483517732,39
-1123294.67023,-1123295.1215419385,39
-1123295.263576,-1123295.1342777065,39
-1123295.385326,-1123295.1389589089,39
-1123295.609973,-1123295.1433705399,39
-1123295.700841,-1123295.144992233,39
-1123295.776113,-1123295.1459602711,39
-1123295.802832,-1123295.1465196998,39
-1169066.360431,-1169070.4823063808,38
-1169067.536754,-1169070.4995508157,38
-1169071.209497,-1169070.5787411844,38
-1169071.253246,-1169070.5811221446,38
-1169071.284484,-1169070.5837334697,38
-1169071.299398,-1169070.5873617025,38
-1169071.299637,-1169070.5897811898,38
-1169071.290187,-1169070.5897811877,38
-1169071.291888,-1169070.5893494193,38
-1169071.295384,-1169070.589167631,38
-1169071.299756,-1169070.5891288214,38
-1169071.305085,-1169070.5892070457,38
-1169069.017265,-1169070.5207223704,38
-1169071.305739,-1169070.5890747507,38
-1169071.307001,-1169070.5889833516,38
-1169071.307881,-1169070.5889636811,38
-1169071.308572,-1169070.5889505998,38
-1169071.309092,-1169070.588824481,38
