DFT,MACE,num_al
-985968.5184812,-985968.6824123473,42
-985968.9811422,-985968.6920990567,42
-985969.1843372,-985968.6938603088,42
-985969.322648,-985968.696226973,42
-985969.4003581,-985968.6979579731,42
-985969.4491472,-985968.6995103806,42
-1031739.940786,-1031744.0814377738,41
-1031741.344321,-1031744.1075297132,41
-1031744.864956,-1031744.1775711302,41
-1031744.882313,-1031744.1783064351,41
-1031744.894821,-1031744.1799164616,41
-1031744.898635,-1031744.1803044144,41
-1031744.905362,-1031744.1803473036,41
-1031744.908242,-1031744.1800660486,41
-1031744.910283,-1031744.1797130227,41
-1031744.911251,-1031744.1793182231,41
-1031744.9052,-1031744.1793182212,41
-1031744.876014,-1031744.1788525236,41
-1031743.467577,-1031744.1481367273,41
-1031744.905882,-1031744.1793497092,41
-1031744.906656,-1031744.1793681702,41
-1031744.907585,-1031744.1793943119,41
-1031744.908317,-1031744.1794006843,41
-1031744.908699,-1031744.1793788633,41
-1031744.908733,-1031744.1793750196,41
-1031744.908756,-1031744.1793710382,41
-1031744.908848,-1031744.1793640461,41
-1031744.908444,-1031744.1793623106,41
-1031743.579566,-1031744.1528581149,41
-1031744.056976,-1031744.1630545149,41
-1031744.412848,-1031744.1705219668,41
-1031744.582156,-1031744.1748494047,41
-1031744.728121,-1031744.1772706363,41
-1031744.826783,-1031744.1785558611,41
-1031744.832509,-1031744.1772285484,41
-1031740.486749,-1031744.1096320448,41
-1031742.108642,-1031744.1384988719,41
-1031744.810394,-1031744.1903115786,41
-1031744.822435,-1031744.1906789062,41
-1031744.826592,-1031744.1907473942,41
-1031744.832752,-1031744.1907871021,41
-1031744.837102,-1031744.1908721635,41
-1031744.835434,-1031744.1908721635,41
-1031744.824816,-1031744.1902831465,41
-1031744.837241,-1031744.190818752,41
-1031744.838739,-1031744.1908007226,41
-1031744.840183,-1031744.1907362901,41
-1031743.811739,-1031744.1693968894,41
-1031744.840937,-1031744.1907612479,41
-1031744.841734,-1031744.190688851,41
-1031744.842106,-1031744.1905882667,41
-1031744.842493,-1031744.1905659023,41
-1031744.842809,-1031744.1905502047,41
-1031744.842974,-1031744.1905294494,41
-1031744.843157,-1031744.1905113182,41
-1031744.843238,-1031744.1904715952,41
-1031744.843353,-1031744.1904714371,41
-1031744.843451,-1031744.1904824938,41
-1031744.123536,-1031744.1752767235,41
-1031744.843491,-1031744.1904903596,41
-1031744.843574,-1031744.1905036852,41
-1031744.843636,-1031744.1905131754,41
-1031744.843661,-1031744.1905248029,41
-1031744.843673,-1031744.1905377896,41
-1031744.835434,-1031744.1908721635,41
-1031744.824816,-1031744.1902831465,41
-1031744.837241,-1031744.1908187539,41
-1031744.838739,-1031744.1908007226,41
-1031744.840183,-1031744.1907362901,41
-1031744.303858,-1031744.1787821691,41
-1031744.840937,-1031744.190761246,41
-1031744.841734,-1031744.1906888528,41
-1031744.842106,-1031744.1905882686,41
-1031744.842493,-1031744.1905659023,41
-1031744.842809,-1031744.1905502066,41
-1031744.842974,-1031744.1905294494,41
-1031744.843157,-1031744.1905113183,41
-1031744.843238,-1031744.1904715934,41
-1031744.843353,-1031744.1904714371,41
-1031744.843451,-1031744.190482492,41
-1031744.421595,-1031744.1808022812,41
-1031744.843491,-1031744.1904903614,41
-1031744.843574,-1031744.1905036852,41
-1031744.843636,-1031744.1905131754,41
-1031744.843661,-1031744.1905248048,41
-1031744.843673,-1031744.1905377915,41
-1031744.845326,-1031744.1905426778,41
-1031744.616257,-1031744.1855078462,41
-1031744.722976,-1031744.1883715093,41
-1031744.748399,-1031744.1890330677,41
-1031744.792599,-1031744.1898215057,41
-1031740.101506,-1031744.0543675898,41
-1031742.015783,-1031744.090838439,41
-1031744.876346,-1031744.1478833637,41
-1031744.910102,-1031744.1482372292,41
-1031744.92629,-1031744.1486684479,41
-1031744.934955,-1031744.1488333909,41
-1031744.942079,-1031744.1488585349,41
-1031744.945625,-1031744.1486280711,41
-1031744.948611,-1031744.1484080921,41
-1031744.950012,-1031744.1484606176,41
-1031744.922519,-1031744.148460616,41
-1031744.892052,-1031744.1480714696,41
-1031742.021243,-1031744.0908384388,41
-1031744.923396,-1031744.1485003293,41
-1031744.923965,-1031744.1485048946,41
-1031744.924098,-1031744.1484937029,41
-1031744.924451,-1031744.1485149503,41
-1031744.924797,-1031744.1485204304,41
-1031744.924971,-1031744.1485199169,41
-1031744.925049,-1031744.1485243915,41
-1031744.925115,-1031744.1485297456,41
-1031744.925178,-1031744.1485201777,41
-1031744.925231,-1031744.1485045925,41
-1031743.309182,-1031744.1151853114,41
-1031744.925278,-1031744.1485022192,41
-1031744.925306,-1031744.148498954,41
-1031744.925066,-1031744.1485008148,41
-1031743.311402,-1031744.1149702371,41
