DFT,MACE,num_al
-894418.5662829,-777.5508364090604,44
-894418.5663978,-777.5508010567067,44
-894418.5665777,-777.5507038594285,44
-894418.5666778,-777.5506775588556,44
-894418.5668425,-777.5506195086715,44
-894418.5669809,-777.5506031860635,44
-894418.5670627,-777.5504812006379,44
-894417.1820701,-776.2542521669627,44
-894418.5671309,-777.5505309605082,44
-894418.56715,-777.5503000184522,44
-894418.5668291,-777.5502764473047,44
-894417.3933129,-776.4510932446809,44
-894417.9186125,-776.9384518645265,44
-894418.1876877,-777.1760402032029,44
-894418.2702233,-777.2518868571557,44
-894418.3938247,-777.3703309496959,44
-894418.485911,-777.4701893409757,44
-940189.5022873,-770.7895534914262,43
-940190.7433923,-771.9365869581306,43
-940193.9625898,-774.8932150310276,43
-940193.969401,-774.8988467037791,43
-940193.9773791,-774.9074677283178,43
-940193.9797805,-774.9117918268804,43
-940193.9799338,-774.9128388915467,43
-940193.9819796,-774.9150887622217,43
-940193.9830087,-774.9168104360926,43
-940193.9833842,-774.9189858909455,43
-940193.9862196,-774.9189858909451,43
-940193.9587063,-774.8956005440646,43
-940193.0819992,-774.119857980299,43
-940193.985775,-774.9191406285639,43
-940193.986756,-774.919497995039,43
-940193.9869327,-774.918902369815,43
-940193.9870716,-774.9189190741589,43
-940193.9872701,-774.9189849882276,43
-940193.9874216,-774.9191205255493,43
-940193.9874818,-774.9193499931308,43
-940193.987524,-774.9197409410327,43
-940193.9875555,-774.9200667176965,43
-940193.9860271,-774.9201720153476,43
-940193.4510669,-774.4543270336492,43
-940193.5494797,-774.5355890957461,43
-940193.7096151,-774.6429802736508,43
-940193.7833622,-774.7086184639569,43
-940193.8761347,-774.7971960343243,43
-940193.9328616,-774.8579765594369,43
-940193.9581843,-774.8867698294182,43
-940189.2380671,-770.423843851522,43
-940191.4094553,-772.4926724915803,43
-940193.9798273,-774.9095641614641,43
-940193.9924677,-774.9209809943925,43
-940194.0156315,-774.9431769881373,43
-940194.0170146,-774.9457906676265,43
-940194.0216136,-774.951047295152,43
-940194.0294803,-774.9585366352754,43
-940194.0314635,-774.9603395976305,43
-940194.0256614,-774.9603395976303,43
-940194.0065062,-774.9426365818367,43
-940194.0294569,-774.9639069752571,43
-940192.3536151,-773.3968948591364,43
-940194.0298756,-774.9641674330244,43
-940194.0305557,-774.9642472413296,43
-940194.031104,-774.9646498972528,43
-940194.0314805,-774.964779869732,43
-940194.0317385,-774.9647755324231,43
-940194.0319821,-774.9649478389678,43
-940194.0321047,-774.9651066041947,43
-940194.0322142,-774.9656627945664,43
-940194.032282,-774.9657729208873,43
-940194.031158,-774.9658887011635,43
-940192.7736566,-773.7963007195848,43
-940194.0312187,-774.9659573853357,43
-940194.0311354,-774.965898372065,43
-940194.0311567,-774.9658844837339,43
-940194.0312092,-774.9657723077836,43
-940194.0312388,-774.9656915650505,43
-940194.0312637,-774.9656845375831,43
-940194.0312757,-774.9655990408805,43
-940194.0312973,-774.9655649992073,43
-940194.0313178,-774.9654934452859,43
-940194.0256614,-774.9603395976304,43
-940192.9709063,-773.9693077495591,43
-940194.0256614,-774.9603395976304,43
-940194.0065062,-774.9426365811485,43
-940194.0256614,-774.9603395976303,43
-940194.0065062,-774.9426365818362,43
-940194.0294569,-774.9639069752573,43
-940194.0298756,-774.9641674330238,43
-940194.0305557,-774.964247241812,43
-940194.031104,-774.9646498968425,43
-940194.0314805,-774.964779869732,43
-940194.0317385,-774.9647755324225,43
-940193.3009107,-774.2813611052176,43
-940194.0319821,-774.9649478393599,43
-940194.0321047,-774.9651066046727,43
-940194.0322142,-774.9656627936172,43
-940194.032282,-774.9657729201905,43
-940194.031158,-774.9658887013867,43
-940194.0312187,-774.9659573857457,43
-940194.0311354,-774.9658983727743,43
-940194.0311567,-774.9658844838572,43
-940194.0312092,-774.9657723076647,43
-940194.0312388,-774.965691564641,43
-940193.5428028,-774.5084145237048,43
-940194.0312637,-774.9656845384437,43
-940194.0312757,-774.9655990402889,43
-940194.0312973,-774.965564999499,43
-940194.0313178,-774.9654934449422,43
-940194.0313339,-774.9653924343231,43
-940194.0310152,-774.9653924343228,43
-940193.8315653,-774.780685199357,43
-940193.8978487,-774.8335347913858,43
-940193.9460513,-774.8791779631503,43
-940189.8258496,-771.0225410692677,43
-940191.3451522,-772.4576453745867,43
-940193.9194117,-774.8774999537108,43
-940193.9248705,-774.8871044761327,43
-940193.9307743,-774.8932350678381,43
-940193.9428942,-774.9054466084713,43
-940193.9466948,-774.9090806479119,43
-940193.9509436,-774.9130773074077,43
-940193.9541674,-774.9144526917989,43
-940193.9552749,-774.9153088147054,43
-940193.9570185,-774.915308814706,43
-940193.9347118,-774.895649877168,43
-940192.8227042,-773.8511625287118,43
-940193.9586343,-774.9167810357286,43
-940193.9589706,-774.9169234495228,43
-940193.9594092,-774.9172813542024,43
-940193.959857,-774.9176083641332,43
-940193.960148,-774.91742371016,43
-940193.960412,-774.9178348474218,43
-940193.9605093,-774.9178352760576,43
-940193.9608026,-774.9178807255936,43
-940193.9608874,-774.9179988755087,43
-940193.9609425,-774.9181270282567,43
