DFT,MACE,num_al
-940194.0256614,-940193.3548053671,43
-940194.0065062,-940193.3542960847,43
-940194.0256614,-940193.3548053671,43
-940194.0065062,-940193.3542960864,43
-940194.0294569,-940193.3548784,43
-940194.0298756,-940193.3549017598,43
-940194.0305557,-940193.3549260655,43
-940194.031104,-940193.3549667597,43
-940194.0314805,-940193.3549943315,43
-940194.0317385,-940193.3550072779,43
-940193.3009107,-940193.3229559785,43
-940194.0319821,-940193.3550080202,43
-940194.0321047,-940193.3549878618,43
-940194.0322142,-940193.3549720689,43
-940194.032282,-940193.3549689502,43
-940194.031158,-940193.3549710083,43
-940194.0312187,-940193.3549796027,43
-940194.0311354,-940193.3549896991,43
-940194.0311567,-940193.3550237784,43
-940194.0312092,-940193.3550350668,43
-940194.0312388,-940193.3550423934,43
-940193.5428028,-940193.3335022666,43
-940194.0312637,-940193.3550477246,43
-940194.0312757,-940193.3550535067,43
-940194.0312973,-940193.3550700189,43
-940194.0313178,-940193.3550889478,43
-940194.0313339,-940193.3551094698,43
-940194.0310152,-940193.3551094682,43
-940193.8315653,-940193.3422287691,43
-940193.8978487,-940193.3454059856,43
-940193.9460513,-940193.3484752796,43
-940189.8258496,-940193.1919177016,43
-940191.3451522,-940193.2369057409,43
-940193.9194117,-940193.3319600059,43
-940193.9248705,-940193.3353540192,43
-940193.9307743,-940193.3364064757,43
-940193.9428942,-940193.3379990616,43
-940193.9466948,-940193.3396990644,43
-940193.9509436,-940193.3409025737,43
-940193.9541674,-940193.3412709674,43
-940193.9552749,-940193.3420593018,43
-940193.9570185,-940193.3420592999,43
-940193.9347118,-940193.3418607932,43
-940192.8227042,-940193.2853332862,43
-940193.9586343,-940193.3421600924,43
-940193.9589706,-940193.3421746973,43
-940193.9594092,-940193.3421879921,43
-940193.959857,-940193.3422246878,43
-940193.960148,-940193.3422205669,43
-940193.960412,-940193.3422178695,43
-940193.9605093,-940193.3421863042,43
-940193.9608026,-940193.3421873732,43
-940193.9608874,-940193.3421895824,43
-940193.9609425,-940193.3422023592,43
-940193.0773598,-940193.2881658509,43
-940193.961041,-940193.3422083822,43
-940193.961079,-940193.3422163986,43
-940193.9609027,-940193.3422261644,43
-940193.3942219,-940193.2956779137,43
-940193.629913,-940193.3038167793,43
-940193.7686245,-940193.31164578,43
-940193.8359743,-940193.3195175827,43
-940193.8559948,-940193.3271642253,43
-940193.901948,-940193.3291256572,43
-985964.5555407,-985968.6732573262,42
-985966.1634724,-985968.7164813771,42
-985969.3061728,-985968.8083816468,42
-985969.3314616,-985968.8073802419,42
-985969.3478713,-985968.8072121675,42
-985969.3783509,-985968.8094887286,42
-985969.4009659,-985968.8117147237,42
-985969.4066924,-985968.8133839928,42
-985969.4003865,-985968.8133839909,42
-985969.3857133,-985968.8126271617,42
-985969.404775,-985968.8133944849,42
-985969.4064266,-985968.8133178338,42
-985967.1163351,-985968.7643385874,42
-985969.4072289,-985968.8131783906,42
-985969.4075269,-985968.8131289227,42
-985969.4081372,-985968.8130361978,42
-985969.4086507,-985968.8129163013,42
-985969.4093749,-985968.8128559956,42
-985969.4097873,-985968.8127821415,42
-985969.409917,-985968.8126497782,42
-985969.4099283,-985968.8125428662,42
-985969.4100419,-985968.8125124407,42
-985969.410076,-985968.8124798635,42
-985967.8702209,-985968.7792610705,42
-985969.4101841,-985968.8124446393,42
-985969.410244,-985968.8123781283,42
-985969.4102584,-985968.8122950067,42
-985969.410858,-985968.8122819106,42
-985968.3612304,-985968.7879169444,42
-985968.8700252,-985968.7984752017,42
-985969.0734907,-985968.8035442024,42
-985969.1690343,-985968.8059184151,42
-985969.2385065,-985968.8079842685,42
-985969.2754972,-985968.808392229,42
-985965.0741241,-985968.694333686,42
-985966.7637208,-985968.732451221,42
-985969.4035943,-985968.81562947,42
-985969.4315346,-985968.816543592,42
-985969.443702,-985968.8170478521,42
-985969.4611509,-985968.8178412825,42
-985969.4718088,-985968.8184276153,42
-985969.4741253,-985968.8191545375,42
-985969.4760244,-985968.8194162928,42
-985969.4778633,-985968.8195121503,42
-985969.4696863,-985968.8195121485,42
-985969.4521683,-985968.8195883404,42
-985967.7298826,-985968.7682952264,42
-985969.4702194,-985968.8196520855,42
-985969.4707363,-985968.8196734467,42
-985969.4715362,-985968.819723825,42
-985969.4720985,-985968.8197876677,42
-985969.4730477,-985968.8198353369,42
-985969.4735362,-985968.819908909,42
-985969.4741466,-985968.8199591497,42
-985969.47449,-985968.8199883814,42
-985969.4747537,-985968.819981359,42
-985969.474917,-985968.8199916269,42
-985967.9105495,-985968.775039927,42
-985969.4751552,-985968.8199950682,42
-985969.4752626,-985968.8200184052,42
-985969.4753858,-985968.8200292647,42
-985969.4754592,-985968.8200664646,42
-985969.4755209,-985968.8200951463,42
-985969.4756015,-985968.8201256914,42
-985969.4756554,-985968.8201536089,42
-985969.475717,-985968.8201864528,42
-985969.4757441,-985968.8202281237,42
-985969.4757521,-985968.8202807145,42
-985968.4668566,-985968.7859801252,42
-985969.4696863,-985968.8195121485,42
-985969.4521683,-985968.8195883404,42
-985969.4702194,-985968.8196520857,42
-985969.4707363,-985968.8196734485,42
-985969.4715362,-985968.8197238251,42
-985969.4720985,-985968.8197876677,42
-985969.4730477,-985968.8198353369,42
-985969.4735362,-985968.8199089074,42
-985969.4741466,-985968.8199591497,42
-985969.47449,-985968.8199883814,42
-985968.996042,-985968.7984625119,42
-985969.4747537,-985968.819981359,42
-985969.474917,-985968.8199916268,42
-985969.4751552,-985968.8199950682,42
-985969.4752626,-985968.8200184035,42
-985969.4753858,-985968.8200292629,42
-985969.4754592,-985968.8200664646,42
-985969.4755209,-985968.8200951463,42
-985969.4756015,-985968.8201256914,42
-985969.4756554,-985968.8201536107,42
-985969.475717,-985968.8201864546,42
-985969.1883068,-985968.8049800164,42
-985969.4757441,-985968.8202281221,42
-985969.4757521,-985968.8202807128,42
-985969.4747051,-985968.8202966492,42
-985969.2597728,-985968.8094889792,42
-985969.3715843,-985968.8138692005,42
-985969.3879929,-985968.8148292889,42
-985964.6934365,-985968.6738568541,42
-985965.9041794,-985968.717855872,42
-985969.4706306,-985968.8065081271,42
-985969.4923494,-985968.8069770819,42
-985969.5075086,-985968.8071903653,42
-985969.5118932,-985968.8068105323,42
-985969.5146493,-985968.8063523629,42
-985969.5149146,-985968.8052273984,42
-985969.5174096,-985968.8051785727,42
-985969.5098035,-985968.8051785746,42
-985969.5098035,-985968.8051785727,42
-985969.4869585,-985968.80471103,42
-985966.7705168,-985968.7526713978,42
-985969.5106841,-985968.805200259,42
-985969.5112202,-985968.8051926481,42
-985969.511333,-985968.805173995,42
-985969.5116003,-985968.8051694466,42
-985969.5118661,-985968.8051654862,42
-985969.5121693,-985968.8051596173,42
-985969.512289,-985968.8051538807,42
-985969.5124905,-985968.8051348377,42
-985969.512592,-985968.8051038348,42
-985969.5126105,-985968.8050678896,42
-985968.2082018,-985968.7719650151,42
-985969.5131657,-985968.8050610685,42
-985968.5184812,-985968.7853615737,42
-985968.9811422,-985968.7963135298,42
-985969.1843372,-985968.7971464999,42
-985969.322648,-985968.7998959777,42
-985969.4003581,-985968.8018854315,42
-985969.4491472,-985968.8052920301,42
-1031739.940786,-1031744.1566092893,41
-1031741.344321,-1031744.1937311023,41
-1031744.864956,-1031744.2741589713,41
-1031744.882313,-1031744.2752331308,41
-1031744.894821,-1031744.2773865467,41
-1031744.898635,-1031744.277831106,41
-1031744.905362,-1031744.2779078262,41
-1031744.908242,-1031744.277615376,41
-1031744.910283,-1031744.2771583473,41
-1031744.911251,-1031744.2766037862,41
-1031744.9052,-1031744.2766037862,41
-1031744.876014,-1031744.2758716786,41
-1031743.467577,-1031744.2433607044,41
-1031744.905882,-1031744.2765951965,41
-1031744.906656,-1031744.2766164354,41
-1031744.907585,-1031744.2766277229,41
-1031744.908317,-1031744.2766137673,41
-1031744.908699,-1031744.276588917,41
-1031744.908733,-1031744.2765858453,41
-1031744.908756,-1031744.27657856,41
-1031744.908848,-1031744.2765661686,41
-1031744.908444,-1031744.2765608894,41
-1031743.579566,-1031744.2458299603,41
-1031744.056976,-1031744.2548586539,41
-1031744.412848,-1031744.2625711393,41
-1031744.582156,-1031744.2689562823,41
-1031744.728121,-1031744.2732145403,41
-1031744.826783,-1031744.2753672709,41
-1031744.832509,-1031744.2737446491,41
-1031740.486749,-1031744.1446291088,41
-1031742.108642,-1031744.1806471264,41
-1031744.810394,-1031744.2533686255,41
-1031744.822435,-1031744.2548540983,41
-1031744.826592,-1031744.2553003677,41
-1031744.832752,-1031744.2557260088,41
-1031744.837102,-1031744.2561218068,41
-1031744.835434,-1031744.2561218049,41
-1031744.824816,-1031744.256727052,41
-1031744.837241,-1031744.2564115352,41
-1031744.838739,-1031744.2568184234,41
-1031744.840183,-1031744.2569974847,41
-1031743.811739,-1031744.2249597397,41
-1031744.840937,-1031744.2572932461,41
-1031744.841734,-1031744.2573513828,41
-1031744.842106,-1031744.2573671237,41
-1031744.842493,-1031744.2573625611,41
-1031744.842809,-1031744.2573656471,41
-1031744.842974,-1031744.2573770238,41
-1031744.843157,-1031744.2573834382,41
-1031744.843238,-1031744.2573590224,41
-1031744.843353,-1031744.2573592617,41
-1031744.843451,-1031744.2573747083,41
-1031744.123536,-1031744.2311113698,41
-1031744.843491,-1031744.2573965979,41
-1031744.843574,-1031744.25742292,41
-1031744.843636,-1031744.2574389739,41
-1031744.843661,-1031744.2574586698,41
-1031744.843673,-1031744.2574845303,41
-1031744.835434,-1031744.2561218049,41
-1031744.824816,-1031744.256727052,41
-1031744.837241,-1031744.2564115352,41
-1031744.838739,-1031744.2568184234,41
-1031744.840183,-1031744.2569974847,41
-1031744.303858,-1031744.2333994553,41
-1031744.840937,-1031744.257293248,41
-1031744.841734,-1031744.2573513809,41
-1031744.842106,-1031744.2573671242,41
-1031744.842493,-1031744.2573625611,41
-1031744.842809,-1031744.257365649,41
-1031744.842974,-1031744.2573770238,41
-1031744.843157,-1031744.2573834382,41
-1031744.843238,-1031744.2573590243,41
-1031744.843353,-1031744.2573592617,41
-1031744.843451,-1031744.2573747083,41
-1031744.421595,-1031744.2348043177,41
-1031744.843491,-1031744.257396596,41
-1031744.843574,-1031744.25742292,41
-1031744.843636,-1031744.2574389756,41
-1031744.843661,-1031744.2574586698,41
-1031744.843673,-1031744.2574845285,41
-1031744.845326,-1031744.2574928124,41
-1031744.616257,-1031744.2423547963,41
-1031744.722976,-1031744.2474341044,41
-1031744.748399,-1031744.2504604355,41
-1031744.792599,-1031744.2518082262,41
-1031740.101506,-1031744.1427061973,41
-1031742.015783,-1031744.1848675556,41
-1031744.876346,-1031744.2602050741,41
-1031744.910102,-1031744.2606764806,41
-1031744.92629,-1031744.2612100884,41
-1031744.934955,-1031744.261414354,41
-1031744.942079,-1031744.2614554681,41
-1031744.945625,-1031744.261185241,41
-1031744.948611,-1031744.2609019687,41
-1031744.950012,-1031744.2609368693,41
-1031744.922519,-1031744.2609368709,41
-1031744.892052,-1031744.2603200068,41
-1031742.021243,-1031744.1848675556,41
-1031744.923396,-1031744.2609568221,41
-1031744.923965,-1031744.2609597779,41
-1031744.924098,-1031744.2609376549,41
-1031744.924451,-1031744.2609486202,41
-1031744.924797,-1031744.2609555392,41
-1031744.924971,-1031744.2609581022,41
-1031744.925049,-1031744.2609571846,41
-1031744.925115,-1031744.2609548285,41
-1031744.925178,-1031744.2609361984,41
-1031744.925231,-1031744.2609135355,41
-1031743.309182,-1031744.2188575545,41
-1031744.925278,-1031744.2609116758,41
-1031744.925306,-1031744.2609008529,41
-1031744.925066,-1031744.2609019037,41
-1031743.311402,-1031744.2165746614,41
-1031743.450562,-1031744.2115878115,41
-1031744.062719,-1031744.2165217801,41
-1031744.559427,-1031744.2396137657,41
-1031744.746091,-1031744.2575519824,41
-1031744.875139,-1031744.2602933353,41
-1077515.728238,-1077519.638696589,40
-1077517.104584,-1077519.666133589,40
-1077520.303286,-1077519.732285352,40
-1077520.328877,-1077519.7332860513,40
-1077520.345095,-1077519.7350714607,40
-1077520.354932,-1077519.7356892538,40
-1077520.365226,-1077519.7360356064,40
-1077520.369688,-1077519.7362212164,40
-1077520.359379,-1077519.7362212164,40
-1077520.333398,-1077519.7352426974,40
-1077520.360698,-1077519.7361450405,40
-1077520.361164,-1077519.7360156763,40
-1077518.575165,-1077519.6958873698,40
-1077520.361738,-1077519.7360000846,40
-1077520.362257,-1077519.7359748927,40
-1077520.362534,-1077519.7359486143,40
-1077520.362968,-1077519.7359519976,40
-1077520.363342,-1077519.7359685511,40
-1077520.363482,-1077519.7360417377,40
-1077520.363665,-1077519.736048673,40
-1077520.363719,-1077519.7360508458,40
-1077520.363808,-1077519.736053899,40
-1077520.3639,-1077519.736020455,40
-1077518.847951,-1077519.701113868,40
-1077520.363968,-1077519.7359822306,40
-1077520.364034,-1077519.7359540332,40
-1077520.36408,-1077519.735927145,40
-1077520.364091,-1077519.7359059823,40
-1077520.363168,-1077519.7359070512,40
-1077519.300252,-1077519.71236216,40
-1077519.742597,-1077519.725775141,40
-1077519.944154,-1077519.7285059036,40
-1077519.990007,-1077519.726201877,40
-1077520.102178,-1077519.7284420687,40
-1077520.251735,-1077519.7319380166,40
-1077515.622526,-1077519.6296223225,40
-1077516.992774,-1077519.6604206413,40
-1077520.376328,-1077519.7342056895,40
-1077520.377262,-1077519.7343637887,40
-1077520.387905,-1077519.7346421434,40
-1077520.401202,-1077519.7346103373,40
-1077520.410846,-1077519.7342619163,40
-1077520.413459,-1077519.7340964745,40
-1077520.400614,-1077519.7340964745,40
-1077520.381172,-1077519.7335949703,40
-1077520.403844,-1077519.7341664303,40
-1077520.404388,-1077519.734166299,40
-1077518.663144,-1077519.6938261532,40
-1077520.404531,-1077519.7341315113,40
-1077520.404779,-1077519.7341299758,40
-1077520.405101,-1077519.7341334934,40
-1077520.405372,-1077519.7341383216,40
-1077520.405428,-1077519.734137386,40
-1077518.672541,-1077519.692825614,40
-1077519.139463,-1077519.704967317,40
-1077519.69823,-1077519.719659295,40
-1077520.033188,-1077519.7271306359,40
-1077520.124558,-1077519.729225719,40
-1077520.27384,-1077519.7323663044,40
-1077520.332894,-1077519.733270807,40
-1077515.13174,-1077519.6166353775,40
-1077517.181221,-1077519.655755806,40
-1077520.341835,-1077519.7219055877,40
-1077520.3568,-1077519.7222934647,40
-1077520.365857,-1077519.7227645374,40
-1077520.370531,-1077519.7229959052,40
-1077520.373262,-1077519.7230414543,40
-1077520.374362,-1077519.7227459992,40
-1077520.375162,-1077519.7226990315,40
-1077520.376315,-1077519.7226472802,40
-1077520.345335,-1077519.7226472818,40
-1077520.313343,-1077519.7221662053,40
-1077517.185994,-1077519.6557558042,40
-1077520.345979,-1077519.7226987875,40
-1077520.346459,-1077519.722715133,40
-1077520.346787,-1077519.7227570247,40
-1077520.347182,-1077519.722805377,40
-1077520.347308,-1077519.7228094419,40
-1077520.347279,-1077519.7228094419,40
-1077520.320496,-1077519.7226099656,40
-1077520.34579,-1077519.7227949742,40
-1077520.34744,-1077519.7228124195,40
-1077520.347499,-1077519.7228299216,40
-1077518.602,-1077519.6855522138,40
-1077520.347556,-1077519.7228597603,40
-1077520.347568,-1077519.7228761765,40
-1077520.347747,-1077519.7228839456,40
-1077519.350612,-1077519.6997837913,40
-1077519.907695,-1077519.7112883478,40
-1077520.07279,-1077519.7143737169,40
-1077520.241363,-1077519.7182860193,40
-1077520.300061,-1077519.7207231936,40
-1077520.32086,-1077519.7213791804,40
-1123290.894937,-1123295.084385804,39
-1123292.54725,-1123295.117068252,39
-1123295.739744,-1123295.1829440433,39
-1123295.762168,-1123295.1837847196,39
-1123295.778017,-1123295.1844724421,39
-1123295.785157,-1123295.1849874926,39
-1123295.787401,-1123295.1852484217,39
-1123295.789111,-1123295.185207307,39
-1123295.790114,-1123295.1853094357,39
-1123295.779699,-1123295.1853094336,39
-1123295.75436,-1123295.184415162,39
-1123295.78082,-1123295.18526209,39
-1123294.280677,-1123295.1500972828,39
-1123295.781095,-1123295.1852414794,39
-1123295.781355,-1123295.185216789,39
-1123295.7818,-1123295.1852263806,39
-1123295.781945,-1123295.1852459488,39
-1123295.782082,-1123295.1852906884,39
-1123295.782712,-1123295.185341595,39
-1123295.782852,-1123295.1854046967,39
-1123295.783557,-1123295.1854385347,39
-1123295.78295,-1123295.1854476328,39
-1123294.602009,-1123295.1587313798,39
-1123294.973135,-1123295.1672716157,39
-1123295.232132,-1123295.1728235392,39
-1123295.468771,-1123295.178018667,39
-1123295.621473,-1123295.1815732229,39
-1123295.711559,-1123295.183220651,39
-1123295.713119,-1123295.1824480433,39
-1123290.726042,-1123295.0709906344,39
-1123292.345875,-1123295.0986704715,39
-1123295.890923,-1123295.1692989068,39
-1123295.904117,-1123295.1696838108,39
-1123295.912307,-1123295.1699809195,39
-1123295.91534,-1123295.1701968838,39
-1123295.902349,-1123295.1701968857,39
-1123295.881761,-1123295.1697074403,39
-1123295.904497,-1123295.1702257176,39
-1123295.905864,-1123295.1702851108,39
-1123295.906915,-1123295.170370054,39
-1123295.908033,-1123295.1704224506,39
-1123294.215535,-1123295.1343914797,39
-1123295.908521,-1123295.170530986,39
-1123295.909043,-1123295.1705670757,39
-1123295.909514,-1123295.1706104346,39
-1123295.909886,-1123295.1706764183,39
-1123295.910235,-1123295.1707348803,39
-1123295.910565,-1123295.1707917184,39
-1123295.910814,-1123295.170858473,39
-1123295.911038,-1123295.1709245448,39
-1123295.911322,-1123295.1709977235,39
-1123295.911511,-1123295.1710646525,39
-1123294.637715,-1123295.142600878,39
-1123295.911736,-1123295.1711410761,39
-1123295.91194,-1123295.1712098096,39
-1123295.912113,-1123295.1712939045,39
-1123295.912187,-1123295.1713804693,39
-1123295.912309,-1123295.1713935935,39
-1123295.902349,-1123295.1701968857,39
-1123295.881761,-1123295.1697074403,39
-1123295.904497,-1123295.1702257176,39
-1123295.905864,-1123295.1702851108,39
-1123295.906915,-1123295.170370054,39
-1123295.232528,-1123295.1544232266,39
-1123295.908033,-1123295.1704224506,39
-1123295.908521,-1123295.170530988,39
-1123295.909043,-1123295.1705670776,39
-1123295.909514,-1123295.1706104346,39
-1123295.909886,-1123295.1706764183,39
-1123295.910235,-1123295.1707348803,39
-1123295.910565,-1123295.1707917203,39
-1123295.910814,-1123295.1708584712,39
-1123295.911038,-1123295.1709245448,39
-1123295.911322,-1123295.1709977253,39
-1123295.453032,-1123295.159995062,39
-1123295.911511,-1123295.1710646525,39
-1123295.911736,-1123295.1711410761,39
-1123295.91194,-1123295.1712098115,39
-1123295.912113,-1123295.1712939048,39
-1123295.912187,-1123295.1713804712,39
-1123295.912309,-1123295.1713935935,39
-1123295.909973,-1123295.1713935935,39
-1123295.891081,-1123295.1709165985,39
-1123295.909089,-1123295.171386034,39
-1123295.910111,-1123295.1714027238,39
-1123295.681763,-1123295.1644370207,39
-1123295.910173,-1123295.171430583,39
-1123295.910264,-1123295.171461013,39
-1123295.910351,-1123295.1714989734,39
-1123295.910426,-1123295.1715388598,39
-1123295.910497,-1123295.171576284,39
-1123295.91056,-1123295.1716132422,39
-1123295.910606,-1123295.171648856,39
-1123295.910642,-1123295.1716645998,39
-1123295.910686,-1123295.1717007486,39
-1123295.910754,-1123295.171722847,39
-1123295.75942,-1123295.1665650627,39
-1123295.910759,-1123295.1717457487,39
-1123295.911207,-1123295.1717555642,39
-1123295.845346,-1123295.1682558625,39
-1123295.884101,-1123295.1690949663,39
-1123290.984597,-1123295.0986934158,39
-1123292.655422,-1123295.1285190294,39
-1123295.821356,-1123295.1933401148,39
-1123295.848526,-1123295.1942466574,39
-1123295.85548,-1123295.1945536223,39
-1123295.866186,-1123295.1947259544,39
-1123295.873613,-1123295.1947379196,39
-1123295.878082,-1123295.19469463,39
-1123295.862465,-1123295.1946946282,39
-1123295.841706,-1123295.194018386,39
-1123295.865678,-1123295.1947130389,39
-1123295.866117,-1123295.1945062487,39
-1123294.556547,-1123295.166942871,39
-1123295.866818,-1123295.1945040738,39
-1123295.867542,-1123295.194506408,39
-1123295.867932,-1123295.19450299,39
-1123295.868156,-1123295.1944863829,39
-1123295.868212,-1123295.1944573831,39
-1123295.868354,-1123295.1944436172,39
-1123295.868485,-1123295.1944181845,39
-1123295.868533,-1123295.1943773485,39
-1123295.866848,-1123295.194370624,39
-1123294.67023,-1123295.167466738,39
-1123295.263576,-1123295.1798388253,39
-1123295.385326,-1123295.183858216,39
-1123295.609973,-1123295.1882958033,39
-1123295.700841,-1123295.190050537,39
-1123295.776113,-1123295.1914878443,39
-1123295.802832,-1123295.1921028974,39
-1169066.360431,-1169070.5373931872,38
-1169067.536754,-1169070.554424528,38
-1169071.209497,-1169070.629728396,38
-1169071.253246,-1169070.632215348,38
-1169071.284484,-1169070.6349205438,38
-1169071.299398,-1169070.638311102,38
-1169071.299637,-1169070.6401445428,38
-1169071.290187,-1169070.6401445428,38
-1169071.291888,-1169070.6397967641,38
-1169071.295384,-1169070.6396843954,38
-1169071.299756,-1169070.6396912383,38
-1169071.305085,-1169070.6397594495,38
-1169069.017265,-1169070.5703807399,38
-1169071.305739,-1169070.6396396158,38
-1169071.307001,-1169070.6395856948,38
-1169071.307881,-1169070.639570428,38
-1169071.308572,-1169070.639562604,38
-1169071.309092,-1169070.6394701796,38
